itemCode,discipline,category,description,specification,quantity,unit,supplier,cost,margin,sellingRate,manufacturer,brand,model
CLOSE-02667,construction,Final Testing and Verification,Roofing Flow Test - Contractor Witness,"Plan, execute, record and close out roofing flow test under contractor witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02668,construction,Final Testing and Verification,Roofing Flow Test - Third-Party Witness,"Plan, execute, record and close out roofing flow test under third-party witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02669,construction,Final Testing and Verification,Roofing Insulation Resistance Test - Authority Witness,"Plan, execute, record and close out roofing insulation resistance test under authority witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02670,construction,Final Testing and Verification,Roofing Insulation Resistance Test - Client Witness,"Plan, execute, record and close out roofing insulation resistance test under client witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02671,construction,Final Testing and Verification,Roofing Insulation Resistance Test - Consultant Witness,"Plan, execute, record and close out roofing insulation resistance test under consultant witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02672,construction,Final Testing and Verification,Roofing Insulation Resistance Test - Contractor Witness,"Plan, execute, record and close out roofing insulation resistance test under contractor witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02673,construction,Final Testing and Verification,Roofing Insulation Resistance Test - Third-Party Witness,"Plan, execute, record and close out roofing insulation resistance test under third-party witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02674,construction,Final Testing and Verification,Roofing Integrated Systems Test - Authority Witness,"Plan, execute, record and close out roofing integrated systems test under authority witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02675,construction,Final Testing and Verification,Roofing Integrated Systems Test - Client Witness,"Plan, execute, record and close out roofing integrated systems test under client witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02676,construction,Final Testing and Verification,Roofing Integrated Systems Test - Consultant Witness,"Plan, execute, record and close out roofing integrated systems test under consultant witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02677,construction,Final Testing and Verification,Roofing Integrated Systems Test - Contractor Witness,"Plan, execute, record and close out roofing integrated systems test under contractor witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02678,construction,Final Testing and Verification,Roofing Integrated Systems Test - Third-Party Witness,"Plan, execute, record and close out roofing integrated systems test under third-party witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02679,construction,Final Testing and Verification,Roofing Leak Test - Authority Witness,"Plan, execute, record and close out roofing leak test under authority witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02680,construction,Final Testing and Verification,Roofing Leak Test - Client Witness,"Plan, execute, record and close out roofing leak test under client witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02681,construction,Final Testing and Verification,Roofing Leak Test - Consultant Witness,"Plan, execute, record and close out roofing leak test under consultant witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02682,construction,Final Testing and Verification,Roofing Leak Test - Contractor Witness,"Plan, execute, record and close out roofing leak test under contractor witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02683,construction,Final Testing and Verification,Roofing Leak Test - Third-Party Witness,"Plan, execute, record and close out roofing leak test under third-party witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02684,construction,Final Testing and Verification,Roofing Load Test - Authority Witness,"Plan, execute, record and close out roofing load test under authority witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02685,construction,Final Testing and Verification,Roofing Load Test - Client Witness,"Plan, execute, record and close out roofing load test under client witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02686,construction,Final Testing and Verification,Roofing Load Test - Consultant Witness,"Plan, execute, record and close out roofing load test under consultant witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02687,construction,Final Testing and Verification,Roofing Load Test - Contractor Witness,"Plan, execute, record and close out roofing load test under contractor witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02688,construction,Final Testing and Verification,Roofing Load Test - Third-Party Witness,"Plan, execute, record and close out roofing load test under third-party witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02689,construction,Final Testing and Verification,Roofing Lux Level Test - Authority Witness,"Plan, execute, record and close out roofing lux level test under authority witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02690,construction,Final Testing and Verification,Roofing Lux Level Test - Client Witness,"Plan, execute, record and close out roofing lux level test under client witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02691,construction,Final Testing and Verification,Roofing Lux Level Test - Consultant Witness,"Plan, execute, record and close out roofing lux level test under consultant witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02692,construction,Final Testing and Verification,Roofing Lux Level Test - Contractor Witness,"Plan, execute, record and close out roofing lux level test under contractor witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02693,construction,Final Testing and Verification,Roofing Lux Level Test - Third-Party Witness,"Plan, execute, record and close out roofing lux level test under third-party witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02694,construction,Final Testing and Verification,Roofing Performance Test - Authority Witness,"Plan, execute, record and close out roofing performance test under authority witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02695,construction,Final Testing and Verification,Roofing Performance Test - Client Witness,"Plan, execute, record and close out roofing performance test under client witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02696,construction,Final Testing and Verification,Roofing Performance Test - Consultant Witness,"Plan, execute, record and close out roofing performance test under consultant witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02697,construction,Final Testing and Verification,Roofing Performance Test - Contractor Witness,"Plan, execute, record and close out roofing performance test under contractor witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02698,construction,Final Testing and Verification,Roofing Performance Test - Third-Party Witness,"Plan, execute, record and close out roofing performance test under third-party witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02699,construction,Final Testing and Verification,Roofing Pressure Test - Authority Witness,"Plan, execute, record and close out roofing pressure test under authority witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02700,construction,Final Testing and Verification,Roofing Pressure Test - Client Witness,"Plan, execute, record and close out roofing pressure test under client witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02701,construction,Final Testing and Verification,Roofing Pressure Test - Consultant Witness,"Plan, execute, record and close out roofing pressure test under consultant witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02702,construction,Final Testing and Verification,Roofing Pressure Test - Contractor Witness,"Plan, execute, record and close out roofing pressure test under contractor witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02703,construction,Final Testing and Verification,Roofing Pressure Test - Third-Party Witness,"Plan, execute, record and close out roofing pressure test under third-party witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02704,construction,Final Testing and Verification,Roofing Safety Interlock Test - Authority Witness,"Plan, execute, record and close out roofing safety interlock test under authority witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02705,construction,Final Testing and Verification,Roofing Safety Interlock Test - Client Witness,"Plan, execute, record and close out roofing safety interlock test under client witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02706,construction,Final Testing and Verification,Roofing Safety Interlock Test - Consultant Witness,"Plan, execute, record and close out roofing safety interlock test under consultant witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02707,construction,Final Testing and Verification,Roofing Safety Interlock Test - Contractor Witness,"Plan, execute, record and close out roofing safety interlock test under contractor witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02708,construction,Final Testing and Verification,Roofing Safety Interlock Test - Third-Party Witness,"Plan, execute, record and close out roofing safety interlock test under third-party witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02709,construction,Final Testing and Verification,Roofing Sound Level Test - Authority Witness,"Plan, execute, record and close out roofing sound level test under authority witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02710,construction,Final Testing and Verification,Roofing Sound Level Test - Client Witness,"Plan, execute, record and close out roofing sound level test under client witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02711,construction,Final Testing and Verification,Roofing Sound Level Test - Consultant Witness,"Plan, execute, record and close out roofing sound level test under consultant witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02712,construction,Final Testing and Verification,Roofing Sound Level Test - Contractor Witness,"Plan, execute, record and close out roofing sound level test under contractor witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02713,construction,Final Testing and Verification,Roofing Sound Level Test - Third-Party Witness,"Plan, execute, record and close out roofing sound level test under third-party witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02714,construction,Final Testing and Verification,Specialist Systems Capacity Test - Authority Witness,"Plan, execute, record and close out specialist systems capacity test under authority witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02715,construction,Final Testing and Verification,Specialist Systems Capacity Test - Client Witness,"Plan, execute, record and close out specialist systems capacity test under client witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02716,construction,Final Testing and Verification,Specialist Systems Capacity Test - Consultant Witness,"Plan, execute, record and close out specialist systems capacity test under consultant witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02717,construction,Final Testing and Verification,Specialist Systems Capacity Test - Contractor Witness,"Plan, execute, record and close out specialist systems capacity test under contractor witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
CLOSE-02718,construction,Final Testing and Verification,Specialist Systems Capacity Test - Third-Party Witness,"Plan, execute, record and close out specialist systems capacity test under third-party witness, including calibrated instruments, approved procedure, acceptance criteria, deficiencies, retesting and signed report. | Code Ref: 01 91 00 / 01 45 00 | Spec: System/Location: ___ | Test Method: ___ | Acceptance Criteria: ___ | Instruments: ___ | Witness: ___ | Result: ___ | Retest Required: ___ | Report Reference: ___ | Remarks: Pattern-based closeout item; verify contract requirements, authority conditions, asset data standard, warranty terms and client handover procedure.",,test,,,,,,,
